,index,Unnamed: 0,folder,dialogueID,date,from1,chatter,cycle,text,Label
4013,8444,8444,60,228.tsv,2008-02-17T06:34:00.000Z,icesword,chatter1,,"xp can run on it,but i am afraid u computer cannot be called multi -task computer",
4014,8446,8446,60,228.tsv,2008-02-17T06:37:00.000Z,icesword,chatter1,,"hehe,then it is,u want to chat ,while u listen to music",
4015,8448,8448,60,228.tsv,2008-02-17T15:47:00.000Z,icesword,chatter1,,hi,
4016,8450,8450,60,228.tsv,2008-02-17T15:47:00.000Z,icesword,chatter1,,yeh,
4017,8453,8453,60,228.tsv,2008-02-17T15:49:00.000Z,icesword,chatter1,,"why do not u have a good sleep,u are stiillt young",
4018,8455,8455,60,228.tsv,2008-02-17T15:50:00.000Z,icesword,chatter1,,"go back to your bed,",
4019,8456,8456,60,228.tsv,2008-02-17T15:50:00.000Z,icesword,chatter1,,or get something to eat,
4020,8459,8459,60,228.tsv,2008-02-17T15:51:00.000Z,icesword,chatter1,,hehe,
4021,8460,8460,60,228.tsv,2008-02-17T15:52:00.000Z,icesword,chatter1,1.0,"that kind of food isn't good for me.but u get used to it,i don'like mcdonald sort of thing",
4022,8461,8461,60,361.tsv,2006-08-06T15:09:00.000Z,TheGateKeeper,chatter1,0.0,"lines 49-51 suggest to me that they need to be installed before you can proceed, and I have no idea what they are or where you could find them sorry :-(",
4023,8462,8462,60,361.tsv,2006-08-06T15:10:00.000Z,TheGateKeeper,chatter1,,just out of curiosity what are you trying to install?,
4024,8463,8463,60,361.tsv,2006-08-06T15:11:00.000Z,TheGateKeeper,chatter1,,apt-get install gdesklets (after enabling universe repo) ???,
4025,8464,8464,60,361.tsv,2006-08-06T15:12:00.000Z,TheGateKeeper,chatter1,,write the first few letters then press tab to complete,
4026,8466,8466,60,361.tsv,2006-08-06T15:13:00.000Z,TheGateKeeper,chatter1,,yw ;-),
4027,8468,8468,60,361.tsv,2006-08-06T15:14:00.000Z,TheGateKeeper,chatter1,,the pastebin errors?,0
4028,8469,8469,60,361.tsv,2006-08-06T15:16:00.000Z,TheGateKeeper,chatter1,,try modifying your repos using this procedure then try apt-get install again: http://za1012001.googlepages.com/modifyingubunturepositories,
4029,8470,8470,60,361.tsv,2006-08-06T15:17:00.000Z,TheGateKeeper,chatter1,,if that does not work then you need to report a bug,
4030,8472,8472,60,361.tsv,2006-08-06T15:19:00.000Z,TheGateKeeper,chatter1,,"apt-get should resolve the dependencies, you could also try installing it by synaptic, and if you don't have synaptic then apt-get install synaptic, it is a package Management GUI like Adept, except I think it is better",
4031,8475,8475,60,361.tsv,2006-08-06T15:22:00.000Z,TheGateKeeper,chatter1,,what does this return? cat /proc/version,
4032,8478,8478,60,361.tsv,2006-08-06T15:24:00.000Z,TheGateKeeper,chatter1,,what does this return? cat /proc/version,
4033,8480,8480,60,361.tsv,2006-08-06T15:26:00.000Z,TheGateKeeper,chatter1,,what does this return? cat /etc/issue <---- that's what I should have asked you for ooops!,
4034,8482,8482,60,361.tsv,2006-08-06T15:28:00.000Z,TheGateKeeper,chatter1,,"that's good :-) just checking, can you pastebin /etc/apt/sources.list for me please",
4035,8486,8486,60,361.tsv,2006-08-06T15:33:00.000Z,TheGateKeeper,chatter1,,you have done sudo apt-get update ??,
4036,8489,8489,60,361.tsv,2006-08-06T15:35:00.000Z,TheGateKeeper,chatter1,,"and when you tried to install synaptic you entered sudo apt-get install synaptic, (you didn't miss the the sudo ?? ) did you ??",
4037,8491,8491,60,361.tsv,2006-08-06T15:36:00.000Z,TheGateKeeper,chatter1,,try this: sudo dpkg --configure -a  I think you have broken packages see if it does anything,
4038,8495,8495,60,361.tsv,2006-08-06T15:38:00.000Z,TheGateKeeper,chatter1,,when did you install?,
4039,8497,8497,60,361.tsv,2006-08-06T15:38:00.000Z,TheGateKeeper,chatter1,,yes,
4040,8500,8500,60,361.tsv,2006-08-06T15:39:00.000Z,TheGateKeeper,chatter1,,apt-get has never worked?,
4041,8505,8505,60,361.tsv,2006-08-06T15:42:00.000Z,TheGateKeeper,chatter1,,not from what you have just told me I think you have broken pacakages,
4042,8508,8508,60,361.tsv,2006-08-06T15:45:00.000Z,TheGateKeeper,chatter1,,"you either need someone with more knowledge than I have to fix the broken packages, or find them, then remove them, otherwise a reinstall and use http://za1012001.googlepages.com/modifyingubunturepositories to modify your repos and this to install java etc: http://ubuntuguide.org/wiki/Dapper other usefull links on my little home site: http://za1012001.googlepages.com/home",
4043,8510,8510,60,361.tsv,2006-08-06T15:46:00.000Z,TheGateKeeper,chatter1,,sorry I can't be more help,
4044,8513,8513,60,361.tsv,2006-08-06T15:47:00.000Z,TheGateKeeper,chatter1,,hang on...,
4045,8514,8514,60,361.tsv,2006-08-06T15:49:00.000Z,TheGateKeeper,chatter1,,you have dapper,
4046,8517,8517,60,361.tsv,2006-08-06T15:50:00.000Z,TheGateKeeper,chatter1,,"dapper is the current release of ubuntu, breezy was the one previous",
4047,8520,8520,60,361.tsv,2006-08-07T16:16:00.000Z,TheGateKeeper,chatter1,1.0,use those URL's I gave you I think you will find them usefull,
4048,8521,8521,60,22.tsv,2011-10-31T15:53:00.000Z,Sterist,chatter1,0.0,i need to shrink about 4gigs off the beginning of sda4 which is an extended partition. can anyone shoot me a link that'll keep me busy? dont know where to start.,
4049,8522,8522,60,22.tsv,2011-10-31T15:54:00.000Z,Sterist,chatter1,,tehdgm yes i figured lol had to do it with windows on friend's PC. wound up formatting the entire thing,
4050,8524,8524,60,22.tsv,2011-10-31T15:55:00.000Z,Sterist,chatter1,,what's broken?,
4051,8526,8526,60,22.tsv,2011-10-31T15:56:00.000Z,Sterist,chatter1,,tehdgm the space is actually unallocated / free space,
4052,8527,8527,60,22.tsv,2011-10-31T15:56:00.000Z,Sterist,chatter1,,tehdgm but part of the extended partition,
4053,8529,8529,60,22.tsv,2011-10-31T15:57:00.000Z,Sterist,chatter1,,tehdgm honestly i really dont know lol i am and have been the only owner and user of this laptop so cant blame anyone but me :),6
4054,8530,8530,60,22.tsv,2011-10-31T15:58:00.000Z,Sterist,chatter1,,sounds like a driver / configuration problem. have you tried using the classic gnome session under 11.04 or 11.10?,
4055,8532,8532,60,22.tsv,2011-10-31T16:01:00.000Z,Sterist,chatter1,,"i am not too savvy with fixing things but i really dont think its the kernel, and on a side note kernel 3.0.0 was not a major upgrade at all, just reflects an anniversary of linux. a celibration, if you will",
4056,8533,8533,60,22.tsv,2011-10-31T16:02:00.000Z,Sterist,chatter1,,tehdgm working on screenshot,
4057,8534,8534,60,22.tsv,2011-10-31T16:03:00.000Z,Sterist,chatter1,,tehdgm still alive?,
4058,8536,8536,60,22.tsv,2011-10-31T16:04:00.000Z,Sterist,chatter1,,"kk prepare yourself, this is a bomb..",
4059,8537,8537,60,22.tsv,2011-10-31T16:04:00.000Z,Sterist,chatter1,,http://imageshack.us/photo/my-images/341/screenshot1031201104592.png/,
4060,8540,8540,60,22.tsv,2011-10-31T16:06:00.000Z,Sterist,chatter1,,tehdgm sda5 is what im on now -- my ORIGINAL ubuntu install (which is my keeper). sda6 was it's swap but got screwed up when i split it in half and assigned each to a different install,
4061,8541,8541,60,22.tsv,2011-10-31T16:07:00.000Z,Sterist,chatter1,,tehdgm honestly i dont know how Unallocated became a part of the extended. i just shrank it off of sda4,
4062,8545,8545,60,22.tsv,2011-10-31T16:09:00.000Z,Sterist,chatter1,,"tehdgm that was the intention. what i want to see is 1. sda4 formatted to extended, containing ext4+swap (my install space for testing beta) and unallocated removed from the current extended (to be part of desired new one)",
4063,8548,8548,60,22.tsv,2011-10-31T16:10:00.000Z,Sterist,chatter1,,tehdgm yes. thats for newer builds of ubuntu. my keeper is 10.10,
4064,8549,8549,60,22.tsv,2011-10-31T16:10:00.000Z,Sterist,chatter1,,tehdgm (sda5),
4065,8552,8552,60,22.tsv,2011-10-31T16:12:00.000Z,Sterist,chatter1,,tehdgm well it's unallocated lol is there really danger involved there? :P,
4066,8554,8554,60,22.tsv,2011-10-31T16:13:00.000Z,Sterist,chatter1,,tehdgm yes i just reinstalled it to sda5 right before we started talking,
4067,8556,8556,60,22.tsv,2011-10-31T16:14:00.000Z,Sterist,chatter1,,"tehdgm very easy to install it to another partition, if that's going to be a problem child",
4068,8557,8557,60,22.tsv,2011-10-31T16:15:00.000Z,Sterist,chatter1,,tehdgm would that workaround satisfy?,
4069,8559,8559,60,22.tsv,2011-10-31T16:18:00.000Z,Sterist,chatter1,,"tehdgm kk here's the overview: sda1: windows recovery (keep for now), sda2: win7 (keep), sda3: contains sda5+6+unallocated (keeper install of ubuntu), sda4: guinipig ubuntu install",
4070,8560,8560,60,22.tsv,2011-10-31T16:19:00.000Z,Sterist,chatter1,,"tehdgm on a side note i have on multiple occasions reformatted sda6 as swap but it keeps ending up as you see it. i know how to fix it (done it a billion times now, guinipig would fight for it which has been installed over last night)",
4071,8561,8561,60,22.tsv,2011-10-31T16:23:00.000Z,Sterist,chatter1,,"tehdgm and i'm also at a dilemma where i have 4 primary partitions and cant create a swap for guini-pig sda4, so that is why i want to replace sda4 w/ an extended (my first priority right now)",
4072,8563,8563,60,22.tsv,2011-10-31T16:24:00.000Z,Sterist,chatter1,,tehdgm can you have 2 extended on 1 drive?,
4073,8566,8566,60,22.tsv,2011-10-31T16:27:00.000Z,Sterist,chatter1,,tehdgm can they all be primary? :P,
4074,8568,8568,60,22.tsv,2011-10-31T16:29:00.000Z,Sterist,chatter1,,tehdgm just a few more questions and i should be well on my way :) is swap primary?,
4075,8571,8571,60,22.tsv,2011-10-31T16:32:00.000Z,Sterist,chatter1,,tehdgm yeah thats how i had it with what is now sda5/6. they were the only 2 in extended. sda4 was shrunk off of win7 at a later date and i split the swap in half that was in extended to share it between the 2 ubuntu partitions,
4076,8572,8572,60,22.tsv,2011-10-31T16:34:00.000Z,Sterist,chatter1,,tehdgm at first i tried without splitting the swap and (of course) hibernate would be lost when booting into the other OS.,
4077,8574,8574,60,22.tsv,2011-10-31T16:35:00.000Z,Sterist,chatter1,,"tehdgm thats what prompted me to split the baby in half and then what is now sda6 kept ending up unknown while the other... well it only worked as swap, couldnt resume hibernate, period",
4078,8575,8575,60,22.tsv,2011-10-31T16:36:00.000Z,Sterist,chatter1,,tehdgm that's my pickle lol,
4079,8576,8576,60,22.tsv,2011-10-31T16:39:00.000Z,Sterist,chatter1,,"tehdgm i already got the fstab fix method... just have a project ahead of me getting 2 installs to keep hand's off the others' side. anyways! lol last question, would i be able to delete sda4 (unallocated) and grow it into extended?",
4080,8577,8577,60,22.tsv,2011-10-31T16:41:00.000Z,Sterist,chatter1,,tehdgm without issue or hassle,
4081,8579,8579,60,22.tsv,2011-10-31T16:43:00.000Z,Sterist,chatter1,,tehdgm got ya lol wont try it,
4082,8581,8581,60,71.tsv,2010-10-22T02:41:00.000Z,Benkinooby,chatter1,0.0,hi i have a strange problem. i can listen to music via a virtual terminal (unsing xmms2) but as soon as i startx i don't hear anything,
4083,8582,8582,60,71.tsv,2010-10-22T02:43:00.000Z,Benkinooby,chatter1,,hi i have a strange problem. i can listen to music via a virtual terminal (unsing xmms2) but as soon as i startx i don't hear anything. i use 10.04,
4084,8585,8585,60,71.tsv,2010-10-22T02:44:00.000Z,Benkinooby,chatter1,,"ok, gimme a sec",
4085,8586,8586,60,71.tsv,2010-10-22T02:46:00.000Z,Benkinooby,chatter1,,"oh, sorry, seems that i didn't express myself well. i typed 'startx' on ctrl-alt-f1, i listen to xmms2 music on ctrl-alt-f2 but on all ctrl-alt-f# i dont hear anything, if i am not logged in at that specific terminal. my fluxbox (started with startx) is on ctrl-alt-f5",
4086,8587,8587,60,71.tsv,2010-10-22T02:47:00.000Z,Benkinooby,chatter1,,after puseaudio everything is silent...,0
4087,8589,8589,60,71.tsv,2010-10-22T02:49:00.000Z,Benkinooby,chatter1,,no it works on every tty i am logged in at.,
4088,8592,8592,60,71.tsv,2010-10-22T02:49:00.000Z,Benkinooby,chatter1,,it says daemon allready running,
4089,8593,8593,60,71.tsv,2010-10-22T02:50:00.000Z,Benkinooby,chatter1,,"my problem is, that i only have soundn, when i switch to ctrl-alt-f2",
4090,8594,8594,60,71.tsv,2010-10-22T02:50:00.000Z,Benkinooby,chatter1,,i dont have sound when i am on X,
4091,8596,8596,60,71.tsv,2010-10-22T02:51:00.000Z,Benkinooby,chatter1,,what do you mean by that. i put everything on max in alsamixer,
4092,8597,8597,60,71.tsv,2010-10-22T02:52:00.000Z,Benkinooby,chatter1,,i think it is a permission-thing,
4093,8599,8599,60,71.tsv,2010-10-22T02:53:00.000Z,Benkinooby,chatter1,,i if use X and type to an terminal emulator: alasmixer it says cannot open mixer: No such file or directory. but on a tty it works,
4094,8602,8602,60,71.tsv,2010-10-22T02:56:00.000Z,Benkinooby,chatter1,,on. it worked fine all the time. i played around with gdm/xdm and stuff. i wanted to have a faster text-mode boot with console login to fire up fluxbox or gnome manually after login,
4095,8603,8603,60,71.tsv,2010-10-22T02:57:00.000Z,Benkinooby,chatter1,,no speaker sond,
4096,8605,8605,60,71.tsv,2010-10-22T02:58:00.000Z,Benkinooby,chatter1,,"no i have sound at tty2 and tty1. on both i am logged in. on tty3,4 no sound not logged in tty5 is muy fluxbox gui without sound",
4097,8606,8606,60,71.tsv,2010-10-22T02:59:00.000Z,Benkinooby,chatter1,,"if i run /usr/bin/alsamixer again same message : cannot open mixer, no such file or directory",
4098,8608,8608,60,71.tsv,2010-10-22T03:01:00.000Z,Benkinooby,chatter1,,"let me try. the funny thing is, i tried to make things simpler, get rid of all that stuff and have a fast boot, but atm everything get's worse. speed, stability, sound :/",
4099,8611,8611,60,71.tsv,2010-10-22T03:02:00.000Z,Benkinooby,chatter1,,"because of the message, it always speaks of 'mixer'",
4100,8613,8613,60,71.tsv,2010-10-22T03:02:00.000Z,Benkinooby,chatter1,,"so i started mixer and see, i have to install it",
4101,8614,8614,60,71.tsv,2010-10-22T03:03:00.000Z,Benkinooby,chatter1,,installing csound-utils and some pedendcies,
4102,8617,8617,60,71.tsv,2010-10-22T03:04:00.000Z,Benkinooby,chatter1,,it is working. maybe this packages somehow integrates the acces of X to sound. didn't read packages description.,
4103,8618,8618,60,71.tsv,2010-10-22T03:05:00.000Z,Benkinooby,chatter1,,i have all these packages. see the soudn is working perfectly in every tty i am logged in at,
4104,8620,8620,60,71.tsv,2010-10-22T03:07:00.000Z,Benkinooby,chatter1,,no. when i startx the X will be openden at tty5 but i am not logged in at that tty because X is there. so no sound. when i jump back to tty2 sound comes back again :/,
4105,8621,8621,60,71.tsv,2010-10-22T03:08:00.000Z,Benkinooby,chatter1,,to me it seems like my permissions are messed up somewhere so that X can not access/control sound or something. don't knw,
4106,8623,8623,60,71.tsv,2010-10-22T03:11:00.000Z,Benkinooby,chatter1,,i also thought sound would not depend on tty ;),
4107,8626,8626,60,71.tsv,2010-10-22T03:12:00.000Z,Benkinooby,chatter1,,yes. and on tty only after i logged in at that specific tty,
4108,8627,8627,60,71.tsv,2010-10-22T03:12:00.000Z,Benkinooby,chatter1,,fluxbox. but for gnome same problem,
4109,8630,8630,60,71.tsv,2010-10-22T03:14:00.000Z,Benkinooby,chatter1,,"hm, i think that will be best. thank you for your time and patience",
4110,8631,8631,60,71.tsv,2010-10-22T03:14:00.000Z,Benkinooby,chatter1,,no,
4111,8633,8633,60,71.tsv,2010-10-22T03:15:00.000Z,Benkinooby,chatter1,,i was mainly working on gmd and x system settings,
4112,8636,8636,60,71.tsv,2010-10-22T03:19:00.000Z,Benkinooby,chatter1,,"firefox doesnt work, vlc doesnt work",
4113,8638,8638,60,71.tsv,2010-10-22T03:20:00.000Z,Benkinooby,chatter1,,"let me kill sound on the other tty too, one momente",
4114,8640,8640,60,71.tsv,2010-10-22T03:36:00.000Z,Benkinooby,chatter1,1.0,"ZykoticK9 muhahahahahahahahah, it works. after installing ubuntu-desktop",
4115,8641,8641,60,157.tsv,2009-04-05T00:47:00.000Z,gartral,chatter1,0.0,slart: Work Time Fun is bad language? lol,
4116,8643,8643,60,157.tsv,2009-04-08T18:56:00.000Z,gartral,chatter1,,wha..?,
4117,8646,8646,60,157.tsv,2009-04-18T01:06:00.000Z,gartral,chatter1,,"i have aoss, but know very little of how to set it up, MOST media plays through ff already... web page music, moives from non flash players, this seems flash specific",
4118,8648,8648,60,157.tsv,2009-04-18T01:09:00.000Z,gartral,chatter1,,"pulse works fine... i kludged it into the aoss/alsa paths... ill check that file, thanks",
4119,8649,8649,60,157.tsv,2009-04-18T01:35:00.000Z,gartral,chatter1,,"after digging around, i cannot find /etc/firefox-3.0/firefoxrc, there are two folders at /etc/firefox-3.0/, but no files",8
4120,8651,8651,60,157.tsv,2009-04-18T01:36:00.000Z,gartral,chatter1,,well.. im in 9.04...,
4121,8652,8652,60,157.tsv,2009-04-18T01:37:00.000Z,gartral,chatter1,,8.10 nvm,
4122,8658,8658,60,157.tsv,2009-05-24T19:23:00.000Z,gartral,chatter1,,"magic jacks are VOIP jacks that plug into your computer, there pretty cool",
4123,8661,8661,60,157.tsv,2009-06-01T02:20:00.000Z,gartral,chatter1,,"i threyed alt+pntrq+k and it crashed, further issues of the command made my screen roll to the rith a bit each time i issued it, but it never did the soft restart, i had to actually hit the button on the tower",
4124,8663,8663,60,157.tsv,2009-06-01T02:24:00.000Z,gartral,chatter1,,"i must say, after that though, it came up and hasnt even warned me about anything ((glad i decided to keep ext3)",
4125,8665,8665,60,157.tsv,2009-06-04T00:21:00.000Z,gartral,chatter1,,np,
4126,8667,8667,60,157.tsv,2009-06-02T11:16:00.000Z,gartral,chatter1,,"I figured that much.. but *how* or 'change what, where' I geuss is what i should have asked",
4127,8670,8670,60,157.tsv,2009-06-02T11:17:00.000Z,gartral,chatter1,,"Im using AWN, getting to the equivilent thereof",
4128,8672,8672,60,157.tsv,2009-06-02T11:18:00.000Z,gartral,chatter1,,the command is gmplayer %F what about that odd flag?,
4129,8674,8674,60,157.tsv,2009-06-02T11:19:00.000Z,gartral,chatter1,,"-5 for higher, right?",
4130,8676,8676,60,157.tsv,2009-06-02T11:21:00.000Z,gartral,chatter1,,"i know the system monitor GUI lets me, cause i just did it, but i definatly want gmplayer to run at a higher priority, 0 it suffers from frame tearing and*very* mild coppyness",
4131,8679,8679,60,157.tsv,2009-06-02T11:24:00.000Z,gartral,chatter1,,eh... it works much better after i renice in SM,
4132,8680,8680,60,157.tsv,2009-06-04T00:20:00.000Z,gartral,chatter1,,"Middid is using wine, he asked for winetricks",
4133,8685,8685,60,157.tsv,2009-07-15T20:04:00.000Z,gartral,chatter1,,someone should correct that factoid.. its... confusing,
4134,8688,8688,60,157.tsv,2009-08-29T02:20:00.000Z,gartral,chatter1,,"i see libgpod0 libgpod2, 3, and 4. With 3 and 4 haveing -nogtk varients",
4135,8690,8690,60,157.tsv,2009-08-29T02:21:00.000Z,gartral,chatter1,,any easy way of sorting them out?,
4136,8693,8693,60,157.tsv,2009-08-29T02:22:00.000Z,gartral,chatter1,,i know what pastbin is,
4137,8696,8696,60,157.tsv,2009-10-08T00:48:00.000Z,gartral,chatter1,,this switch is supposed to have network managment through a web-like interface.. so it has a simple HTTP server in it somewhere,
